,track_name,artist(s)_name,artist_count,released_year,released_month,released_day,streams,danceability,energy,key_y,loudness,mode_y,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,collaboration,months_before_christmas
0,Seven (feat. Latto) (Explicit Ver.),"Latto, Jung Kook",2,2023,7,14,141381703,79.0,83.1,11,-4.185,1,4.4,31.2,0.0,7.969999999999999,87.2,124.987,183.551,4,1,5
1,LALA,Myke Towers,1,2023,3,23,133716286,70.8,73.7,1,-4.045,1,4.36,7.39,0.1619999999999999,9.55,60.7,91.986,197.92,4,0,9
2,vampire,Olivia Rodrigo,1,2023,6,30,140003974,48.4,53.0,5,-5.821,1,5.38,15.4,0.0,26.3,32.300000000000004,136.848,219.724,4,0,6
3,Cruel Summer,Taylor Swift,1,2019,8,23,800840817,55.2,70.19999999999999,9,-5.707,1,15.7,11.7,0.0020599999999999,10.5,56.39999999999999,169.994,178.427,4,0,4
4,WHERE SHE GOES,Bad Bunny,1,2023,5,18,303236322,65.2,80.0,9,-4.019,0,6.140000000000001,14.3,62.9,11.2,23.4,143.978,231.704,4,0,7
5,Sprinter,"Dave, Central Cee",2,2023,6,1,183706234,91.8,68.10000000000001,1,-4.705,1,20.1,26.3,0.0,6.15,70.6,139.057,229.133,4,1,6
6,Ella Baila Sola,"Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,66.8,75.8,5,-5.176,0,3.32,48.3,0.0018899999999999,8.37,83.39999999999999,147.989,165.671,3,1,9
7,Columbia,Quevedo,1,2023,7,7,58149378,66.8,71.2,5,-5.927,1,3.81,36.9,0.00213,10.8,26.4,100.02,186.0,4,0,5
8,fukumean,Gunna,1,2023,5,15,95217315,84.7,62.2,1,-6.747,0,9.03,11.9,0.0,28.5,22.0,130.001,125.04,4,0,7
9,La Bebe - Remix,"Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,81.2,47.9,2,-5.678,0,33.300000000000004,21.3,0.000121,7.56,55.900000000000006,169.922,234.353,4,1,9
10,un x100to,"Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,57.1,72.0,9,-4.089,1,4.58,21.3,0.0,27.1,54.2,83.827,194.563,4,1,8
11,Super Shy,NewJeans,1,2023,7,7,58255150,77.60000000000001,81.69999999999999,5,-6.018,0,7.48,18.0,0.00344,14.6,51.5,149.921,154.667,4,0,5
12,Flowers,Miley Cyrus,1,2023,1,12,1316855716,70.6,69.1,0,-4.775,1,6.329999999999999,5.84,0.00699,2.32,63.2,118.048,200.6,4,0,11
13,Daylight,David Kushner,1,2023,4,14,387570742,50.8,43.0,2,-9.475,0,3.35,83.0,0.0441,9.3,32.4,130.09,212.954,4,0,8
14,As It Was,Harry Styles,1,2022,3,31,2513188493,52.0,73.1,6,-5.338,0,5.57,34.2,0.101,31.1,66.2,173.93,167.303,4,0,9
15,Kill Bill,SZA,1,2022,12,8,1163093654,64.4,73.5,8,-5.747,1,3.91,5.21,14.4,16.1,41.8,88.98,153.947,4,0,0
16,Cupid - Twin Ver.,Fifty Fifty,1,2023,2,24,496795686,77.5,64.60000000000001,11,-5.72,0,3.14,32.1,0.0157,25.5,72.39999999999999,120.001,174.116,4,0,10
17,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,1,2023,7,13,30546883,39.1,8.4,0,-17.843,1,3.17,95.3,0.0,9.83,11.1,79.449,222.37,4,0,5
18,Classy 101,"Feid, Young Miko",2,2023,3,31,335222234,85.8,66.5,11,-4.772,1,15.2,12.6,0.0,11.9,65.9,100.09,195.587,4,1,9
19,Like Crazy,Jimin,1,2023,3,24,363369738,62.9,73.3,7,-5.445,1,4.19,0.25,0.0,35.7,36.2,120.001,212.241,4,0,9
20,LADY GAGA,"Gabito Ballesteros, Junior H, Peso Pluma",3,2023,6,22,86444842,64.60000000000001,73.6,5,-7.118,0,4.49,21.6,0.0,41.5,87.3,140.098,212.878,3,1,6
21,I Wanna Be Yours,Arctic Monkeys,1,2013,1,1,1297026226,46.400000000000006,41.7,0,-9.345,0,2.56,13.6,2.2,9.74,47.9,67.528,183.956,4,0,11
22,"Peso Pluma: Bzrp Music Sessions, Vol. 55","Bizarrap, Peso Pluma",2,2023,5,31,200647221,78.5,72.6,5,-6.422,0,3.72,14.6,0.0,9.52,62.2,133.118,188.362,4,1,7
23,Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Madonna, Playboi Carti",3,2023,6,2,115364561,85.39999999999999,67.4,1,-6.23,1,18.4,5.17,0.00853,50.9,84.8,99.022,215.467,4,1,6
24,SABOR FRESA,Fuerza Regida,1,2023,6,22,78300654,77.8,86.4,7,-4.61,0,9.07,8.98,0.0,9.01,96.1,130.17,156.501,3,0,6
25,MOJABI GHOST,"Tainy, Bad Bunny",2,2023,6,29,61245289,78.2,78.7,9,-2.533,1,3.34,1.25,0.00597,11.2,53.3,122.021,232.131,4,1,6
26,Last Night,Morgan Wallen,1,2023,1,31,429829812,49.2,67.30000000000001,6,-5.431,1,3.47,41.3,0.0,13.7,48.8,203.812,163.855,4,0,11
27,Dance The Night (From Barbie The Album),Dua Lipa,1,2023,5,25,127408954,67.10000000000001,84.5,11,-4.93,0,4.8,2.07,0.0,32.9,77.5,110.056,176.579,4,0,7
28,Rush,Troye Sivan,1,2023,7,13,22581161,72.8,84.1,10,-7.682,0,5.67,0.242,0.00909,10.6,40.2,125.991,156.391,4,0,5
29,TULUM,"Peso Pluma, Grupo Frontera",2,2023,6,28,52294266,55.7,86.6,6,-4.454,1,5.029999999999999,39.4,0.0,11.0,63.1,167.767,209.415,4,1,6
30,Creepin',"The Weeknd, 21 Savage, Metro Boomin",3,2022,12,2,843957510,71.6,61.3,1,-6.018,0,5.220000000000001,39.1,0.0,8.129999999999999,15.7,97.914,221.52,4,1,0
31,Anti-Hero,Taylor Swift,1,2022,10,21,999748277,63.3,64.8,4,-6.645,1,6.2,12.1,0.0002619999999999,16.1,49.0,96.888,200.69,4,0,2
32,TQG,"Karol G, Shakira",2,2023,2,23,618990393,58.7,64.7,4,-3.385,0,32.7,61.9,0.0,10.6,68.60000000000001,90.123,197.933,4,1,10
33,Los del Espacio,"Big One, Duki, Lit Killah, Maria Becerra, FMK, Rusherking, Emilia, Tiago pzk",8,2023,6,1,123122413,81.3,68.2,0,-3.598,1,4.02,10.7,0.0,10.8,63.4,120.011,338.0,4,1,6
34,Blank Space,Taylor Swift,1,2014,1,1,1355959075,75.3,67.80000000000001,5,-5.421,1,6.44,8.5,0.000164,13.0,58.3,96.006,231.827,4,0,11
35,Style,Taylor Swift,1,2014,1,1,786181836,51.4,82.1,7,-4.803,1,4.44,0.0456,2.32,9.46,29.8,94.884,231.0,4,0,11
36,TQM,Fuerza Regida,1,2023,5,19,176553476,78.7,85.8,5,-4.969,0,5.55,26.3,0.0,10.3,96.4,125.093,157.252,3,0,7
37,El Azul,"Junior H, Peso Pluma",2,2023,2,10,354495408,56.10000000000001,64.3,0,-7.118,1,5.4,23.200000000000003,0.000845,9.86,84.2,143.907,187.226,3,1,10
38,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2,2018,10,9,2808096550,75.5,52.2,2,-4.368,1,5.75,53.3,0.0,6.8500000000000005,92.5,89.96,157.56,4,1,2
39,I'm Good (Blue),"Bebe Rexha, David Guetta",2,2022,8,26,1109433169,56.10000000000001,96.5,7,-3.673,0,3.43,0.383,0.000707,37.1,30.4,128.04,175.238,4,1,4
40,See You Again,"Tyler, The Creator, Kali Uchis",3,2017,7,21,1047101291,55.8,55.900000000000006,6,-9.222,1,9.59,37.1,0.000749,10.9,62.0,78.558,180.387,4,1,5
41,Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Aqua, Ice Spice",3,2023,6,23,65156199,77.0,57.99999999999999,0,-8.393,1,24.7,51.9,0.0127,23.3,75.3,144.072,109.75,4,1,6
42,Angels Like You,Miley Cyrus,1,2020,11,27,570515054,67.2,64.2,5,-4.035,1,3.1300000000000003,9.81,0.0,10.0,49.4,121.981,196.453,4,0,1
43,I Ain't Worried,OneRepublic,1,2022,5,13,1085685420,71.3,79.2,0,-5.957,1,4.67,10.3,0.052,6.98,81.0,139.976,148.486,4,0,7
44,Die For You,The Weeknd,1,2016,11,24,1647990401,58.6,52.5,1,-7.163,0,6.15,11.1,0.0,13.4,50.8,133.629,260.253,4,0,1
45,Starboy,"The Weeknd, Daft Punk",2,2016,9,21,2565529693,67.9,58.7,7,-7.015,1,27.6,14.099999999999998,0.000635,13.7,48.6,186.003,230.453,4,1,3
46,Die For You - Remix,"Ariana Grande, The Weeknd",2,2023,2,24,518745108,56.8,48.5,1,-7.635,0,5.82,27.6,0.0,32.300000000000004,51.7,66.961,232.857,4,1,10
47,El Cielo,"Feid, Myke Towers, Sky Rompiendo",3,2023,6,2,107753850,71.5,64.2,10,-7.492,0,5.15,6.87,0.0,9.97,16.900000000000002,105.964,191.321,4,1,6
48,Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",3,2023,4,6,177740666,60.2,91.0,7,-3.404,1,3.08,0.126,0.0174,12.0,22.8,127.944,140.018,4,1,8
49,AMARGURA,Karol G,1,2023,2,24,153372011,91.2,70.0,6,-3.331,0,6.800000000000001,16.3,0.0,17.4,53.5,106.981,170.48,4,0,10
50,(It Goes Like) Nanana - Edit,Peggy Gou,1,2023,6,15,57876440,67.10000000000001,87.6,7,-5.681,0,3.52,12.0,18.8,8.23,96.4,129.998,231.545,4,0,6
51,Another Love,Tom Odell,1,2012,10,15,1813673666,44.5,53.7,4,-8.532,0,4.0,69.5,0.00165,9.44,13.1,122.769,244.36,4,0,2
52,Blinding Lights,The Weeknd,1,2019,11,29,3703895074,51.3,73.0,1,-5.94,1,5.98,0.143,0.00954,8.97,33.4,171.001,200.04,4,0,1
53,Moonlight,Kali Uchis,1,2023,2,24,256483385,64.2,70.6,7,-6.832,0,5.07,51.8,0.0,24.3,86.0,136.854,187.723,4,0,10
54,La Bachata,Manuel Turizo,1,2022,5,26,1214083358,83.5,67.9,7,-5.329,0,3.64,58.3,0.000198,21.8,85.0,124.98,162.638,4,0,7
55,S91,Karol G,1,2023,7,14,16011326,64.4,71.1,0,-4.934,0,37.7,63.2,0.00191,8.98,38.1,128.225,173.005,4,0,5
56,cardigan,Taylor Swift,1,2020,7,24,812019557,61.3,58.1,0,-8.588,0,4.24,53.7,0.0344999999999999,25.0,55.1,130.033,239.56,4,0,5
57,Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",2,2023,2,3,156338624,69.6,80.9,5,-8.254,1,5.0,25.2,0.0127999999999999,24.8,85.7,132.962,131.013,4,1,10
58,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, BTS, Jung Kook",3,2022,6,24,720434240,88.1,59.2,2,-4.898,1,3.24,61.9,0.00132,9.01,71.89999999999999,101.058,154.487,4,1,6
59,Hey Mor,"Ozuna, Feid",2,2022,10,6,674072710,90.1,58.9,1,-6.713,0,28.9,0.302,0.0237,9.92,39.900000000000006,98.002,196.6,4,1,2
60,Yellow,Chris Molitor,1,1999,1,1,1755214421,44.6,46.7,11,-8.994,1,3.14,12.9,0.122,11.3,3.91,90.092,236.0,4,0,11
61,Karma,Taylor Swift,1,2022,10,21,404562836,64.0,61.9,8,-7.108,1,6.5,6.2,0.0,47.5,12.1,90.008,204.852,4,0,2
62,People,Libianca,1,2022,12,2,373199958,57.3,42.2,10,-7.621,0,6.78,55.1,0.00131,10.2,69.3,124.357,184.791,5,0,0
63,Overdrive,Post Malone,1,2023,7,14,14780425,55.50000000000001,72.89999999999999,1,-5.062,1,4.43,0.0373999999999999,0.0139,34.7,48.2,139.864,147.68,4,0,5
64,Enchanted (Taylor's Version),Taylor Swift,1,2023,7,7,39578178,52.0,55.3,8,-3.546,1,2.69,1.6,0.0,16.5,22.7,81.949,353.253,4,0,5
65,BABY HELLO,"Rauw Alejandro, Bizarrap",2,2023,6,23,54266102,77.3,89.3,1,-3.733,0,4.83,16.400000000000002,0.000301,42.9,84.2,130.013,222.462,4,1,6
66,Heat Waves,Glass Animals,1,2020,6,28,2557975762,76.1,52.5,11,-6.9,1,9.44,44.0,0.00067,9.21,53.1,80.87,238.805,4,0,6
67,golden hour,JVKE,1,2022,7,15,751134527,51.5,59.3,4,-4.801,1,3.22,65.3,16.2,25.0,15.3,94.467,209.26,3,0,5
68,Sweater Weather,The Neighbourhood,1,2012,5,14,2282771485,61.2,80.7,10,-2.81,1,3.36,4.95,1.77,10.1,39.8,124.053,240.4,4,0,7
69,"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo",2,2022,7,6,1356565093,62.1,78.2,2,-5.548,1,4.4,1.25,3.3000000000000003,23.0,55.00000000000001,128.033,198.938,4,1,5
70,Viva La Vida,Coldplay,1,2008,1,1,1592909789,48.6,61.7,5,-7.115,0,2.87,9.54,0.000323,10.9,41.7,138.015,242.373,4,0,11
71,Here With Me,d4vd,1,2022,7,17,635412045,57.49999999999999,45.0,4,-9.306,1,2.59,53.1,0.00659,12.4,26.3,132.039,242.485,4,0,5
72,Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",2,2022,9,22,1230675890,71.89999999999999,45.4,2,-7.384,1,7.07,1.38,0.000483,31.8,22.4,131.007,156.943,4,1,3
73,Yandel 150,"Yandel, Feid",2,2022,12,20,585695368,78.3,72.89999999999999,6,-3.549,0,6.909999999999999,4.92,0.0272,10.0,57.99999999999999,167.968,216.148,4,1,0
74,Riptide,Vance Joy,1,1975,1,1,2009094673,48.3,73.1,1,-6.696,1,3.81,43.6,0.0,15.1,48.4,101.654,204.28,4,0,11
75,Until I Found You (with Em Beihold) - Em Beihold Version,"Em Beihold, Stephen Sanchez",2,2022,4,22,600976848,55.1,55.00000000000001,10,-5.339,1,2.86,77.7,0.0,20.200000000000003,34.2,101.19,176.44,3,1,8
76,Back To December (Taylor's Version),Taylor Swift,1,2023,7,7,39228929,48.6,63.5,2,-3.994,1,2.78,0.705,0.0,11.9,23.5,141.868,294.19,4,0,5
77,STAY (with Justin Bieber),"Justin Bieber, The Kid Laroi",2,2021,7,9,2665343922,59.1,76.4,1,-5.484,1,4.83,3.83,0.0,10.3,47.8,169.928,141.806,4,1,5
78,El Merengue,"Marshmello, Manuel Turizo",2,2023,3,3,223633238,77.7,77.4,8,-3.079,0,5.53,8.95,0.0401,9.09,66.10000000000001,123.982,189.669,4,1,9
79,Someone You Loved,Lewis Capaldi,1,2018,11,8,2887241814,50.1,40.5,1,-5.679,1,3.19,75.1,0.0,10.5,44.6,109.891,182.161,4,0,1
80,Me Porto Bonito,"Chencho Corleone, Bad Bunny",2,2022,5,6,1440757818,91.1,71.2,1,-5.105,0,8.17,9.01,0.00268,9.33,42.5,92.005,178.567,4,1,7
81,Makeba,Jain,1,2015,6,22,165484133,82.5,66.2,2,-9.414,1,6.859999999999999,42.6,41.7,28.5,41.7,116.049,248.987,4,0,6
82,Fast Car,Luke Combs,1,2023,3,24,157058870,71.2,60.3,8,-5.52,1,2.62,18.6,0.0,11.5,67.0,97.994,265.493,4,0,9
83,What It Is (Solo Version),Doechii,1,2023,3,17,95131998,74.0,75.8,1,-5.851,0,9.21,6.1,0.000144,9.67,75.7,171.925,189.825,4,0,9
84,Coco Chanel,"Bad Bunny, Eladio Carrion",2,2023,3,17,250305248,86.3,70.6,3,-5.555,0,10.3,14.3,0.00443,7.86,68.60000000000001,140.017,208.125,4,1,9
85,Still With You,Jung Kook,1,2020,6,5,38411956,52.900000000000006,46.9,1,-6.967,0,3.58,8.99,0.00153,83.1,34.4,87.864,239.906,4,0,6
86,All My Life (feat. J. Cole),"J. Cole, Lil Durk",2,2023,5,12,144565150,78.7,56.99999999999999,3,-5.881,1,22.5,4.49,0.0,13.5,73.3,142.974,223.879,4,1,7
87,Say Yes To Heaven,Lana Del Rey,1,2023,3,17,127567540,48.5,34.8,6,-11.576,0,2.5700000000000003,67.80000000000001,16.7,11.8,14.499999999999998,99.898,209.156,4,0,9
88,Snooze,SZA,1,2022,12,9,399686758,55.900000000000006,55.1,5,-7.231,1,13.2,14.099999999999998,0.0,11.0,39.2,143.008,201.8,4,0,0
89,Summertime Sadness,Lana Del Rey,1,2011,1,1,983637508,56.6,64.7,1,-6.815,0,3.35,4.77,0.0,12.1,22.0,111.96,264.773,4,0,11
90,Take Two,BTS,1,2023,6,9,118482347,61.7,58.9,7,-5.978,1,3.45,2.68,0.0,37.8,56.6,92.991,229.953,4,0,6
91,Lover,Taylor Swift,1,2012,1,1,882831184,35.9,54.3,7,-7.582,1,9.19,49.2,0.00158,11.8,45.3,68.534,221.307,4,0,11
92,Too Many Nights (feat. Don Toliver & with Future),"Future, Metro Boomin, Don Toliver",3,2022,12,2,286400165,57.3,66.8,7,-4.356,0,4.67,18.9,0.00401,10.9,14.499999999999998,87.973,199.92,4,1,0
93,Chemical,Post Malone,1,2023,4,14,172825906,49.0,88.0,2,-4.856,1,4.35,0.154,0.0,10.3,39.2,169.949,184.013,4,0,8
94,Mockingbird,Eminem,1,2004,1,1,1241559043,63.7,67.80000000000001,0,-3.798,1,26.6,20.9,0.0,15.6,25.4,84.039,250.76,4,0,11
95,New Jeans,NewJeans,1,2023,7,7,29562220,80.7,72.1,4,-6.211,0,5.08,51.0,0.216,11.5,53.2,134.014,108.987,4,0,5
96,Primera Cita,Carin Leon,1,2022,4,20,77309611,53.6,39.6,10,-7.804,1,6.87,60.4,0.00697,9.69,49.1,157.846,186.456,3,0,8
97,Cold Heart - PNAU Remix,"Dua Lipa, Elton John, Pnau",3,2017,11,10,1605224506,79.5,80.0,1,-6.32,1,3.09,3.54,0.00725,9.15,93.4,116.032,202.735,4,1,1
98,Dandelions,Ruth B.,1,2017,4,28,1116995633,60.9,69.19999999999999,1,-2.958,1,2.59,1.5699999999999998,0.0,8.64,45.4,116.959,233.72,3,0,8
99,Bones,Imagine Dragons,1,2021,3,11,838079900,77.2,75.0,5,-3.67,0,4.55,2.01,0.0,7.399999999999999,58.7,114.061,165.265,4,0,9
100,Set Fire to the Rain,Adele,1,2011,1,1,1163620694,60.3,67.0,2,-3.882,0,2.49,0.408,0.000168,11.2,44.6,107.993,242.974,4,0,11
101,Money Trees,"Kendrick Lamar, Jay Rock",2,2012,1,1,1093605526,71.6,53.1,7,-7.355,1,12.2,7.03,0.0,22.4,34.4,71.994,386.907,4,1,11
102,Tak Segampang Itu,Anggi Marito,1,2022,12,2,179659294,50.6,43.8,5,-7.069,1,2.68,75.9,0.000864,10.9,17.8,129.538,231.1,4,0,0
103,Mine (Taylor's Version),Taylor Swift,1,2023,7,7,36912123,64.7,79.3,7,-2.903,1,3.63,0.314,0.000193,17.4,50.0,121.101,231.707,4,0,5
104,Everybody Wants To Rule The World,Tears For Fears,1,1985,2,17,1205951614,64.5,79.5,7,-12.095,1,5.27,34.7,0.3889999999999999,10.4,53.5,112.067,251.489,4,0,10
105,No Role Modelz,J. Cole,1,2014,12,9,1791000570,69.0,52.1,10,-8.492,0,33.900000000000006,32.4,0.0,5.34,49.4,100.028,292.799,4,0,0
106,Tattoo,Loreen,1,2023,2,25,201660859,54.50000000000001,77.9,3,-6.235,0,7.51,24.3,0.000166,12.3,30.3,150.002,183.375,4,0,10
107,Rara Vez,"Taiu, Milo j",2,2023,2,8,248088961,83.8,70.8,5,-4.668,0,16.6,17.599999999999998,0.0,34.300000000000004,96.0,119.984,128.677,4,1,10
108,august,Taylor Swift,1,2020,7,24,607123776,53.2,62.3,5,-9.208,1,3.31,53.8,0.0072799999999999,9.25,40.3,89.937,261.923,4,0,5
109,LUNA,"Junior H, Peso Pluma",2,2023,6,22,55842345,74.7,62.9,9,-8.509,0,3.63,32.800000000000004,0.409,15.4,79.3,127.819,163.552,3,1,6
110,Miracle (with Ellie Goulding),"Calvin Harris, Ellie Goulding",2,2023,3,10,211050784,63.6,86.9,9,-5.289,1,4.12,3.78,4.46,8.08,30.6,143.011,186.496,4,1,9
111,Nonsense,Sabrina Carpenter,1,2022,7,15,342897938,74.0,69.69999999999999,8,-4.912,1,3.4000000000000004,2.68,0.0,22.4,73.2,138.992,163.648,4,0,5
112,Que Vuelvas,"Carin Leon, Grupo Frontera",2,2022,12,9,2762,49.7,64.4,10,-4.309,1,4.43,18.8,0.0,11.4,77.9,162.542,169.419,4,1,0
113,Por las Noches,Peso Pluma,1,2021,6,11,330346424,69.0,59.7,9,-7.494,0,3.95,31.1,0.00418,7.27,45.3,185.084,238.888,3,0,6
114,Can't Hold Us (feat. Ray Dalton),"Ray Dalton, Ryan Lewis, Macklemore",3,2011,8,16,1953533826,63.3,92.7,2,-4.468,1,8.39,2.67,0.0,9.86,88.0,146.097,258.432,4,1,4
115,Watermelon Sugar,Harry Styles,1,2019,11,17,2322580122,54.8,81.6,0,-4.209,1,4.65,12.2,0.0,33.5,55.7,95.39,174.0,4,0,1
116,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro, Bizarrap",2,2023,6,21,66902503,77.4,57.2,11,-6.0,1,5.06,30.0,0.326,31.5,48.9,128.01,191.254,4,1,6
117,Queencard,(G)I-DLE,1,2023,5,15,96273746,81.5,83.39999999999999,4,-2.828,0,4.75,3.27,0.0268,27.0,69.19999999999999,129.989,161.24,4,0,7
118,OMG,NewJeans,1,2023,1,2,430977451,80.4,77.10000000000001,9,-4.067,0,4.33,35.7,0.000307,10.8,73.9,126.956,212.253,4,0,11
119,Radio,Lana Del Rey,1,2011,1,1,284819874,42.0,83.7,2,-5.24,1,6.1,21.5,0.00296,8.76,19.6,75.043,214.587,4,0,11
120,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira, Bizarrap",2,2023,1,11,721975598,84.2,74.5,2,-4.231,0,3.99,28.1,0.00261,11.8,53.0,122.06,214.945,4,1,11
121,505,Arctic Monkeys,1,2007,4,20,1217120710,52.0,85.2,0,-5.866,1,5.43,0.237,0.00579,7.33,23.4,140.267,253.587,4,0,8
122,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Swae Lee, A Boogie Wit da Hoodie, Metro Boomin, NAV",4,2023,6,2,109276132,63.6,53.7,0,-7.902,1,8.17,48.1,0.0,11.3,19.9,140.133,219.453,4,1,6
123,Trance (with Travis Scott & Young Thug),"Travis Scott, Young Thug, Metro Boomin",3,2022,12,2,276259178,76.5,55.2,1,-7.524,0,30.9,17.5,0.0,19.3,49.2,119.476,194.787,4,1,0
124,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya, Varun Jain",5,2023,5,22,54225632,76.2,71.7,7,-8.316,0,3.72,31.5,0.00187,9.14,95.8,109.996,189.136,4,1,7
125,Perfect,Ed Sheeran,1,2017,1,1,2559529074,59.9,44.8,8,-6.312,1,2.32,16.3,0.0,10.6,16.8,95.05,263.4,3,0,11
126,Romantic Homicide,d4vd,1,2022,7,20,681583126,57.1,54.400000000000006,6,-10.613,1,2.99,45.3,0.8049999999999999,32.2,21.6,132.052,132.631,4,0,5
127,Believer,Imagine Dragons,1,2017,1,31,2594040133,77.60000000000001,78.0,10,-4.374,0,12.8,6.22,0.0,8.1,66.60000000000001,124.949,204.347,4,0,11
128,"Gol Bolinha, Gol Quadrado 2","Mc Pedrinho, DJ 900",2,2023,6,1,11956641,92.6,65.2,11,-3.473,0,25.1,41.8,0.0,12.1,67.7,132.957,117.293,4,1,6
129,Without Me,Eminem,1,2002,1,1,1687664027,90.8,66.9,7,-2.827,1,7.380000000000001,0.286,0.0,23.7,66.2,112.238,290.32,4,0,11
130,QUEMA,"Sog, Ryan Castro, Peso Pluma",3,2023,7,13,11599388,81.89999999999999,86.1,0,-3.322,1,4.91,2.86,0.0836,6.76,90.5,97.014,150.928,4,1,5
131,Stargirl Interlude,"The Weeknd, Lana Del Rey",2,2016,11,24,611700552,71.5,47.0,5,-12.638,0,7.720000000000001,35.3,9.23,10.4,42.6,89.965,111.627,4,1,1
132,Somewhere Only We Know,Keane,1,2004,1,1,1089402494,45.3,65.5,9,-4.22,1,2.5700000000000003,7.939999999999999,0.000706,8.49,36.6,172.01,236.16,4,0,11
133,Those Eyes,New West,1,2019,5,10,411747614,59.4,34.8,4,-8.297,1,2.85,70.89999999999999,0.00212,31.7,24.8,120.048,220.75,3,0,7
134,El Gordo Trae El Mando,Chino Pacas,1,2023,1,27,255932395,73.4,80.7,3,-5.408,1,5.01,17.4,0.0,4.52,96.0,140.543,112.087,3,0,11
135,Mi Bello Angel,Natanael Cano,1,2023,6,30,31873544,80.7,66.5,9,-6.961,0,4.97,1.85,0.0,11.8,86.4,127.909,188.667,3,0,6
136,Bye,Peso Pluma,1,2023,5,26,95053634,78.2,81.2,0,-6.613,1,4.69,56.7,0.045,10.1,70.0,122.063,212.976,3,0,7
137,Danza Kuduro,"Don Omar, Lucenzo",2,2010,1,1,1279434863,40.0,91.5,0,-4.89,1,27.9,8.3,0.0,5.029999999999999,87.1,89.006,198.773,3,1,11
138,Nosso Quadro,"Ana Castela, AgroPlay",2,2023,2,2,233801632,69.39999999999999,70.89999999999999,9,-4.821,1,19.6,33.4,0.0,32.9,60.6,160.042,173.698,4,1,10
139,Locked Out Of Heaven,Bruno Mars,1,2012,12,5,1481349984,72.6,69.8,5,-4.165,1,4.31,4.9,0.0,30.9,86.7,143.994,233.478,4,0,0
140,Un Finde | CROSSOVER #2,"Big One, FMK, Ke personajes",3,2023,4,4,142095275,52.8,65.9,11,-3.623,1,6.04,6.13,0.0,21.9,80.0,192.055,162.5,4,1,8
141,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",2,2022,6,17,618885532,52.900000000000006,67.30000000000001,0,-4.711,1,17.5,0.0306999999999999,0.0002409999999999,9.3,36.6,165.921,218.365,4,1,6
142,Counting Stars,OneRepublic,1,2013,1,1,2011464183,66.3,70.6,1,-4.972,0,3.83,6.54,0.0,11.8,47.4,122.013,257.267,4,0,11
143,Ghost,Justin Bieber,1,2021,3,19,1167330737,60.1,74.1,2,-5.569,1,4.78,18.5,0.00291,41.5,44.1,153.96,153.19,4,0,9
144,Under The Influence,Chris Brown,1,2019,10,4,929964809,75.5,56.2,9,-8.947,0,3.55,1.86,0.0231,18.0,36.8,116.931,184.613,4,0,2
145,PRC,"Natanael Cano, Peso Pluma",2,2023,1,23,436027885,78.4,82.6,7,-6.34,0,5.38,9.65,0.00709,12.3,89.3,138.078,184.066,3,1,11
146,Gasolina,Daddy Yankee,1,2004,7,13,657723613,85.2,79.7,0,-6.543,1,6.140000000000001,32.2,0.000269,8.450000000000001,74.1,96.008,192.6,4,0,5
147,One Dance,"Drake, WizKid, Kyla",3,2016,4,4,2713922350,79.2,62.5,1,-5.609,1,5.36,0.776,0.18,32.9,37.0,103.967,173.987,4,1,8
148,Enchanted,Taylor Swift,1,2010,1,1,621660989,52.0,55.3,8,-3.546,1,2.69,1.6,0.0,16.5,22.7,81.949,353.253,4,0,11
149,Save Your Tears,The Weeknd,1,2020,3,20,1591223784,67.9,82.5,0,-5.487,1,3.09,2.12,0.00121,54.3,64.4,118.049,215.627,4,0,9
150,Sure Thing,Miguel,1,2010,5,25,950906471,68.4,60.7,11,-8.127,0,10.0,2.67,0.0306999999999999,19.1,49.8,81.001,195.373,4,0,7
151,Every Breath You Take - Remastered 2003,The Police,1,1983,1,6,1593270737,82.0,45.2,1,-9.796,1,3.4799999999999995,54.3,0.294,7.140000000000001,74.0,117.401,253.92,4,0,11
152,The Night We Met,Lord Huron,1,2015,2,2,1410088830,54.50000000000001,36.6,2,-9.51,1,3.78,96.9,26.700000000000003,64.1,10.0,86.997,208.212,3,0,10
