track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key_x,mode_x,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,spotify_id,danceability,energy,key_y,loudness,mode_y,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Stand By Me (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",2,2023,5,26,381,5,46065667,23,82,6,0,113,134,B,Major,76,61,58,6,0,16,3,1fXnu2HzxbDtoyvFPWG3Bw,0.71,0.701,11,-5.415,1,0.0317,0.0105,0.0,0.178,0.564,134.039,audio_features,1fXnu2HzxbDtoyvFPWG3Bw,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,https://api.spotify.com/v1/tracks/1fXnu2HzxbDtoyvFPWG3Bw,https://api.spotify.com/v1/audio-analysis/1fXnu2HzxbDtoyvFPWG3Bw,219174,4
Normal,Feid,1,2022,7,8,2461,36,459276435,47,66,45,5,6,170,E,Minor,71,59,56,4,0,27,12,0T2pB7P1VdXPhLdQZ488uH,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,audio_features,0T2pB7P1VdXPhLdQZ488uH,spotify:track:0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/tracks/0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/audio-analysis/0T2pB7P1VdXPhLdQZ488uH,171880,4
Hummingbird (Metro Boomin & James Blake),"James Blake, Metro Boomin",2,2023,6,2,277,1,39666245,1,20,5,0,1,81,F#,Major,59,26,60,46,1,25,13,6HexNTb392JS071DoTGo0y,0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,audio_features,6HexNTb392JS071DoTGo0y,spotify:track:6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/tracks/6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/audio-analysis/6HexNTb392JS071DoTGo0y,319493,4
Seu Brilho Sumiu - Ao Vivo,"Israel & Rodolffo, Mari Fernandez",2,2023,3,1,967,5,138517666,7,29,51,1,29,154,F#,Major,63,75,92,31,0,91,5,3PH1nUysW7ybo3Yu8sqlPN,0.625,0.916,6,-3.704,1,0.0461,0.309,0.0,0.906,0.746,153.664,audio_features,3PH1nUysW7ybo3Yu8sqlPN,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,https://api.spotify.com/v1/tracks/3PH1nUysW7ybo3Yu8sqlPN,https://api.spotify.com/v1/audio-analysis/3PH1nUysW7ybo3Yu8sqlPN,168840,4
Bad Habit,Steve Lacy,1,2022,6,29,8186,12,822633917,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,4k6Uh1HXdhtusDW5y8Gbvy,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),"Halsey, Suga",2,2023,6,5,215,6,51985779,6,14,8,2,4,84,A,Minor,43,14,74,1,0,19,8,3l6LBCOL9nPsSY29TUY2VE,0.461,0.721,9,-8.286,0,0.0689,0.00816,6.43e-06,0.214,0.144,126.206,audio_features,3l6LBCOL9nPsSY29TUY2VE,spotify:track:3l6LBCOL9nPsSY29TUY2VE,https://api.spotify.com/v1/tracks/3l6LBCOL9nPsSY29TUY2VE,https://api.spotify.com/v1/audio-analysis/3l6LBCOL9nPsSY29TUY2VE,180934,3
69,"Nicky Jam, Feid",2,2023,5,18,1134,22,57945987,39,14,48,2,3,93,G#,Major,79,58,62,11,0,11,23,13Z5Q40pa1Ly7aQk1oW8Ce,0.785,0.617,8,-4.202,1,0.234,0.109,0.0,0.11,0.58,92.844,audio_features,13Z5Q40pa1Ly7aQk1oW8Ce,spotify:track:13Z5Q40pa1Ly7aQk1oW8Ce,https://api.spotify.com/v1/tracks/13Z5Q40pa1Ly7aQk1oW8Ce,https://api.spotify.com/v1/audio-analysis/13Z5Q40pa1Ly7aQk1oW8Ce,221936,4
Search & Rescue,Drake,1,2023,4,7,2066,6,175097833,58,70,43,0,182,142,A#,Minor,82,54,44,6,0,33,7,7aRCf5cLOFN1U7kvtChY1G,0.828,0.441,10,-8.562,0,0.0685,0.0757,8.68e-06,0.295,0.533,140.009,audio_features,7aRCf5cLOFN1U7kvtChY1G,spotify:track:7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/tracks/7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/audio-analysis/7aRCf5cLOFN1U7kvtChY1G,272113,4
Lavender Haze,Taylor Swift,1,2022,10,21,3763,8,488386797,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,5jQI2r1RdgtuT8S3iG8zFC,0.735,0.449,7,-10.56,0,0.0883,0.23,0.00126,0.132,0.0955,97.05,audio_features,5jQI2r1RdgtuT8S3iG8zFC,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC,202396,4
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )","WizKid, Toian, Metro Boomin, Don Toliver, Beam",5,2023,6,2,197,0,32761689,3,10,3,0,0,101,F,Major,92,59,51,41,51,26,8,0y8Pu7x5jXgUjOIJvQIF5L,0.929,0.515,5,-8.103,1,0.0629,0.427,0.596,0.226,0.589,101.009,audio_features,0y8Pu7x5jXgUjOIJvQIF5L,spotify:track:0y8Pu7x5jXgUjOIJvQIF5L,https://api.spotify.com/v1/tracks/0y8Pu7x5jXgUjOIJvQIF5L,https://api.spotify.com/v1/audio-analysis/0y8Pu7x5jXgUjOIJvQIF5L,195387,4
Efecto,Bad Bunny,1,2022,5,6,4004,33,1047480053,34,65,43,6,2,98,G,Minor,80,23,48,14,0,6,5,5Eax0qFko2dh7Rl2lYs3bx,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
Erro Gostoso - Ao Vivo,Simone Mendes,1,2023,1,27,984,5,153454328,8,57,76,2,49,154,F#,Major,59,63,89,18,0,80,9,6vq7r1Pqd3pyI07u63cPZV,0.588,0.893,6,-2.743,1,0.0866,0.176,0.0,0.803,0.626,153.778,audio_features,6vq7r1Pqd3pyI07u63cPZV,spotify:track:6vq7r1Pqd3pyI07u63cPZV,https://api.spotify.com/v1/tracks/6vq7r1Pqd3pyI07u63cPZV,https://api.spotify.com/v1/audio-analysis/6vq7r1Pqd3pyI07u63cPZV,178812,4
Cupido,Tini,1,2023,2,14,1240,24,217672943,51,29,63,4,54,120,A,Major,91,63,58,52,0,31,22,04ndZkbKGthTgYSv3xS7en,0.913,0.584,9,-5.263,1,0.223,0.521,5.36e-05,0.307,0.627,119.873,audio_features,04ndZkbKGthTgYSv3xS7en,spotify:track:04ndZkbKGthTgYSv3xS7en,https://api.spotify.com/v1/tracks/04ndZkbKGthTgYSv3xS7en,https://api.spotify.com/v1/audio-analysis/04ndZkbKGthTgYSv3xS7en,174370,4
Just Wanna Rock,Lil Uzi Vert,1,2022,10,17,3995,13,457184829,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,4Ls53fBNVfaXTROBi6X8Hw,0.485,0.545,11,-7.924,1,0.0336,0.0651,0.00547,0.0642,0.0385,150.185,audio_features,4Ls53fBNVfaXTROBi6X8Hw,spotify:track:4Ls53fBNVfaXTROBi6X8Hw,https://api.spotify.com/v1/tracks/4Ls53fBNVfaXTROBi6X8Hw,https://api.spotify.com/v1/audio-analysis/4Ls53fBNVfaXTROBi6X8Hw,123891,4
Unstoppable,Sia,1,2016,1,21,7681,13,939844851,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,1yvMUkIOTeUNtNWlWRgANS,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4
Until I Found You,Stephen Sanchez,1,2021,9,1,4427,4,726434358,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,6VhuP99TE6gYNQRJIlAWFD,0.346,0.5,10,-6.097,1,0.0388,0.757,0.0,0.189,0.191,202.466,audio_features,6VhuP99TE6gYNQRJIlAWFD,spotify:track:6VhuP99TE6gYNQRJIlAWFD,https://api.spotify.com/v1/tracks/6VhuP99TE6gYNQRJIlAWFD,https://api.spotify.com/v1/audio-analysis/6VhuP99TE6gYNQRJIlAWFD,176667,3
Rich Flex,"Drake, 21 Savage",2,2022,11,4,4657,18,573633020,84,84,42,0,23,153,B,Minor,56,42,52,5,0,36,24,1bDbXMyjaUIooNwFE9wn0N,0.549,0.518,4,-9.39,0,0.257,0.0517,1.21e-06,0.378,0.418,160.07,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,4
Easy On Me,Adele,1,2021,10,14,10195,20,1406111294,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695,4
Danger (Spider) (Offset & JID),"Offset, JID",2,2023,6,2,214,0,24975653,3,3,6,0,0,143,B,Major,83,25,69,4,0,23,12,3X6qK1LdMkSOhklwRa2ZfG,0.836,0.692,8,-6.248,0,0.126,0.0335,0.000504,0.201,0.288,143.384,audio_features,3X6qK1LdMkSOhklwRa2ZfG,spotify:track:3X6qK1LdMkSOhklwRa2ZfG,https://api.spotify.com/v1/tracks/3X6qK1LdMkSOhklwRa2ZfG,https://api.spotify.com/v1/audio-analysis/3X6qK1LdMkSOhklwRa2ZfG,205267,4
The Real Slim Shady,Eminem,1,2000,1,1,20763,27,1424589568,81,53,"3,271",1,17,104,F,Minor,95,78,66,3,0,4,6,3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
MERCHO,"Migrantes, LiL CaKe, Nico Valdi",3,2022,12,16,1267,20,231332117,41,22,56,4,84,93,F#,Minor,84,96,79,43,0,18,11,1DxEbt6OSbrkRthk6pjZue,0.838,0.79,6,-1.602,0,0.108,0.431,3.33e-06,0.184,0.962,92.927,audio_features,1DxEbt6OSbrkRthk6pjZue,spotify:track:1DxEbt6OSbrkRthk6pjZue,https://api.spotify.com/v1/tracks/1DxEbt6OSbrkRthk6pjZue,https://api.spotify.com/v1/audio-analysis/1DxEbt6OSbrkRthk6pjZue,161452,4
The Color Violet,Tory Lanez,1,2021,12,10,2585,32,415932686,3,79,21,1,54,105,F#,Minor,65,46,53,16,0,9,5,3azJifCSqg9fRij2yKIbWz,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,3azJifCSqg9fRij2yKIbWz,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4
Glimpse of Us,Joji,1,2022,6,10,6330,6,988515741,109,42,158,3,31,170,G#,Major,44,27,32,89,0,14,5,6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3
Mejor Que Yo,"Mambo Kingz, DJ Luian, Anuel Aa",3,2023,5,4,675,1,50847624,9,13,11,0,1,178,C#,Minor,62,56,66,18,0,12,5,1VsHc0qIeyjYOyvN5HIEQG,0.624,0.655,1,-4.177,0,0.0547,0.18,0.0,0.116,0.565,178.083,audio_features,1VsHc0qIeyjYOyvN5HIEQG,spotify:track:1VsHc0qIeyjYOyvN5HIEQG,https://api.spotify.com/v1/tracks/1VsHc0qIeyjYOyvN5HIEQG,https://api.spotify.com/v1/audio-analysis/1VsHc0qIeyjYOyvN5HIEQG,242697,4
Curtains,Ed Sheeran,1,2023,5,5,715,0,39893489,37,3,27,0,50,176,F#,Minor,50,44,76,10,0,32,5,6ZZf5a8oiInHDkBe9zXfLP,0.504,0.762,2,-6.42,1,0.057,0.095,1.27e-06,0.338,0.44,176.013,audio_features,6ZZf5a8oiInHDkBe9zXfLP,spotify:track:6ZZf5a8oiInHDkBe9zXfLP,https://api.spotify.com/v1/tracks/6ZZf5a8oiInHDkBe9zXfLP,https://api.spotify.com/v1/audio-analysis/6ZZf5a8oiInHDkBe9zXfLP,224804,4
UNFORGIVEN (feat. Nile Rodgers),"Nile Rodgers, LE SSERAFIM",2,2023,5,1,327,13,92035115,14,110,9,0,49,104,E,Minor,80,38,88,11,0,11,5,51vRumtqbkNW9wrKfESwfu,0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008,audio_features,51vRumtqbkNW9wrKfESwfu,spotify:track:51vRumtqbkNW9wrKfESwfu,https://api.spotify.com/v1/tracks/51vRumtqbkNW9wrKfESwfu,https://api.spotify.com/v1/audio-analysis/51vRumtqbkNW9wrKfESwfu,182149,4
Haegeum,Agust D,1,2023,4,21,244,12,118810253,6,84,10,2,9,85,G,Major,70,83,84,31,0,47,30,4bjN59DRXFRxBE1g5ne6B1,0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,audio_features,4bjN59DRXFRxBE1g5ne6B1,spotify:track:4bjN59DRXFRxBE1g5ne6B1,https://api.spotify.com/v1/tracks/4bjN59DRXFRxBE1g5ne6B1,https://api.spotify.com/v1/audio-analysis/4bjN59DRXFRxBE1g5ne6B1,168927,5
MIENTRAS ME CURO DEL CORA,Karol G,1,2023,2,24,1020,35,206399629,15,26,30,6,0,80,,Major,52,57,48,86,0,15,39,6otePxalBK8AVa20xhZYVQ,0.564,0.477,0,-6.786,1,0.388,0.852,0.0,0.142,0.57,80.891,audio_features,6otePxalBK8AVa20xhZYVQ,spotify:track:6otePxalBK8AVa20xhZYVQ,https://api.spotify.com/v1/tracks/6otePxalBK8AVa20xhZYVQ,https://api.spotify.com/v1/audio-analysis/6otePxalBK8AVa20xhZYVQ,164387,4
Never Felt So Alone,Labrinth,1,2023,4,7,1730,3,117747907,46,5,51,0,20,98,F,Major,44,36,41,50,0,38,5,6unndO70DvZfnXYcYQMyQJ,0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,audio_features,6unndO70DvZfnXYcYQMyQJ,spotify:track:6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/tracks/6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/audio-analysis/6unndO70DvZfnXYcYQMyQJ,160166,3
X SI VOLVEMOS,"Karol G, Romeo Santos",2,2023,2,2,2127,33,266624541,45,80,53,8,4,178,C#,Minor,79,58,78,34,0,11,25,4NoOME4Dhf4xgxbHDT7VGe,0.796,0.806,1,-3.441,0,0.321,0.332,0.0,0.104,0.56,178.007,audio_features,4NoOME4Dhf4xgxbHDT7VGe,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,https://api.spotify.com/v1/tracks/4NoOME4Dhf4xgxbHDT7VGe,https://api.spotify.com/v1/audio-analysis/4NoOME4Dhf4xgxbHDT7VGe,200120,4
ceilings,Lizzy McAlpine,1,2022,4,8,3242,9,293186992,67,55,48,0,6,148,A,Major,51,27,33,48,0,22,3,2L9N0zZnd37dwF0clgxMGI,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,audio_features,2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI,182888,3
Cupid,Fifty Fifty,1,2023,2,24,526,10,139681964,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,4gXHG9domIKO6FIViDISA4,0.775,0.646,11,-5.72,0,0.0314,0.321,0.000157,0.255,0.724,120.001,audio_features,4gXHG9domIKO6FIViDISA4,spotify:track:4gXHG9domIKO6FIViDISA4,https://api.spotify.com/v1/tracks/4gXHG9domIKO6FIViDISA4,https://api.spotify.com/v1/audio-analysis/4gXHG9domIKO6FIViDISA4,174116,4
Cupid,Fifty Fifty,1,2023,2,24,526,10,139681964,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,4gXHG9domIKO6FIViDISA4,0.775,0.646,11,-5.72,0,0.0314,0.321,0.000157,0.255,0.724,120.001,audio_features,4gXHG9domIKO6FIViDISA4,spotify:track:4gXHG9domIKO6FIViDISA4,https://api.spotify.com/v1/tracks/4gXHG9domIKO6FIViDISA4,https://api.spotify.com/v1/audio-analysis/4gXHG9domIKO6FIViDISA4,174116,4
I AM,IVE,1,2023,4,10,366,15,123132751,16,102,7,0,55,122,E,Minor,68,38,88,1,0,8,5,70t7Q6AYG6ZgTYmJWcnkUM,0.683,0.875,4,-4.866,0,0.0549,0.0115,0.0,0.084,0.384,122.002,audio_features,70t7Q6AYG6ZgTYmJWcnkUM,spotify:track:70t7Q6AYG6ZgTYmJWcnkUM,https://api.spotify.com/v1/tracks/70t7Q6AYG6ZgTYmJWcnkUM,https://api.spotify.com/v1/audio-analysis/70t7Q6AYG6ZgTYmJWcnkUM,183853,4
Shorty Party,"Cartel De Santa, La Kelly",2,2023,3,4,432,12,162887075,8,14,12,2,33,96,D,Major,93,47,47,33,0,10,36,55ZATsjPlTeSTNJOuW90pW,0.928,0.468,2,-8.196,1,0.364,0.328,4.27e-06,0.0986,0.47,96.006,audio_features,55ZATsjPlTeSTNJOuW90pW,spotify:track:55ZATsjPlTeSTNJOuW90pW,https://api.spotify.com/v1/tracks/55ZATsjPlTeSTNJOuW90pW,https://api.spotify.com/v1/audio-analysis/55ZATsjPlTeSTNJOuW90pW,265000,4
Super,SEVENTEEN,1,2023,4,24,271,12,91221625,16,103,9,0,55,137,G#,Major,77,35,88,16,0,17,9,3AOf6YEpxQ894FmrwI9k96,0.771,0.88,8,-4.091,1,0.0857,0.162,1.41e-06,0.167,0.347,137.018,audio_features,3AOf6YEpxQ894FmrwI9k96,spotify:track:3AOf6YEpxQ894FmrwI9k96,https://api.spotify.com/v1/tracks/3AOf6YEpxQ894FmrwI9k96,https://api.spotify.com/v1/audio-analysis/3AOf6YEpxQ894FmrwI9k96,200387,4
Slut Me Out,NLE Choppa,1,2022,4,22,816,4,190490915,21,4,13,0,4,121,F#,Minor,94,71,61,12,0,53,42,22yRHdYBLZMi7xnvBioqkP,0.718,0.624,1,-6.666,1,0.235,0.0383,0.0,0.0547,0.456,127.929,audio_features,22yRHdYBLZMi7xnvBioqkP,spotify:track:22yRHdYBLZMi7xnvBioqkP,https://api.spotify.com/v1/tracks/22yRHdYBLZMi7xnvBioqkP,https://api.spotify.com/v1/audio-analysis/22yRHdYBLZMi7xnvBioqkP,135059,4
Double Fantasy (with Future),"The Weeknd, Future",2,2023,4,21,1169,0,96180277,36,65,28,0,0,119,A,Minor,60,10,57,1,0,50,3,4VMRsbfZzd3SfQtaJ1Wpwi,0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58e-06,0.432,0.124,119.041,audio_features,4VMRsbfZzd3SfQtaJ1Wpwi,spotify:track:4VMRsbfZzd3SfQtaJ1Wpwi,https://api.spotify.com/v1/tracks/4VMRsbfZzd3SfQtaJ1Wpwi,https://api.spotify.com/v1/audio-analysis/4VMRsbfZzd3SfQtaJ1Wpwi,268235,4
All Of The Girls You Loved Before,Taylor Swift,1,2019,8,23,1282,6,185240616,26,6,19,0,5,96,D,Major,72,40,47,71,0,13,4,4P9Q0GojKVXpRTJCaL3kyy,0.729,0.467,2,-9.682,1,0.0419,0.71,4.53e-05,0.129,0.401,96.042,audio_features,4P9Q0GojKVXpRTJCaL3kyy,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,https://api.spotify.com/v1/tracks/4P9Q0GojKVXpRTJCaL3kyy,https://api.spotify.com/v1/audio-analysis/4P9Q0GojKVXpRTJCaL3kyy,221407,3
PROVENZA,Karol G,1,2022,4,21,6587,34,885093467,114,104,147,11,20,111,C#,Major,87,53,52,66,1,11,5,3HqcNJdZ2seoGxhn0wVNDK,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,audio_features,3HqcNJdZ2seoGxhn0wVNDK,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/tracks/3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/audio-analysis/3HqcNJdZ2seoGxhn0wVNDK,207627,4
Princess Diana (with Nicki Minaj),"Nicki Minaj, Ice Spice",2,2023,4,14,1444,4,104992946,0,0,0,0,0,148,A,Major,90,74,68,14,0,10,19,0ZxhtATQ0a6EvQNZ0z6NKV,0.898,0.689,9,-5.092,1,0.171,0.165,0.0,0.0957,0.772,147.964,audio_features,0ZxhtATQ0a6EvQNZ0z6NKV,spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/tracks/0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/audio-analysis/0ZxhtATQ0a6EvQNZ0z6NKV,172125,4
Di Que Si,"Grupo Marca Registrada, Grupo Frontera",2,2023,2,3,356,10,147290338,4,64,4,2,37,182,A,Major,57,80,59,8,0,6,5,3J6d00TsKXTJV9zSJwEOd9,0.571,0.584,9,-5.38,1,0.0501,0.0738,0.0,0.0591,0.783,182.317,audio_features,3J6d00TsKXTJV9zSJwEOd9,spotify:track:3J6d00TsKXTJV9zSJwEOd9,https://api.spotify.com/v1/tracks/3J6d00TsKXTJV9zSJwEOd9,https://api.spotify.com/v1/audio-analysis/3J6d00TsKXTJV9zSJwEOd9,190554,4
Shivers,Ed Sheeran,1,2021,9,9,10147,30,1302184087,234,71,543,18,,141,D,Major,79,82,86,28,0,4,9,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,50nfwKoDiSYg8zOCREWAm5,spotify:track:50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/tracks/50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/audio-analysis/50nfwKoDiSYg8zOCREWAm5,207853,4
Shoong! (feat. LISA of BLACKPINK),"TAEYANG, Lisa",2,2023,4,25,351,9,76910644,16,90,10,0,64,110,B,Minor,76,26,70,1,0,41,6,5HrIcZOo1DysX53qDRlRnt,0.765,0.71,11,-6.126,0,0.0549,0.0079,0.0,0.393,0.245,110.006,audio_features,5HrIcZOo1DysX53qDRlRnt,spotify:track:5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/tracks/5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/audio-analysis/5HrIcZOo1DysX53qDRlRnt,205101,4
Komang,Raim Laode,1,2022,8,16,158,4,137123880,5,6,1,1,18,134,G,Major,70,35,41,41,0,10,3,654ZF6YNWjQS2NhwR3QnX7,0.696,0.413,7,-8.548,1,0.027,0.396,5.92e-05,0.0998,0.344,133.905,audio_features,654ZF6YNWjQS2NhwR3QnX7,spotify:track:654ZF6YNWjQS2NhwR3QnX7,https://api.spotify.com/v1/tracks/654ZF6YNWjQS2NhwR3QnX7,https://api.spotify.com/v1/audio-analysis/654ZF6YNWjQS2NhwR3QnX7,222707,4
Made You Look,Meghan Trainor,1,2022,10,21,3956,6,502574952,142,23,127,3,16,145,A#,Major,84,88,53,35,0,8,7,0QHEIqNKsMoOY5urbzN48u,0.834,0.522,10,-3.574,1,0.0703,0.34,1.59e-06,0.0783,0.854,145.035,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4
Watch This - ARIZONATEARS Pluggnb Remix,"sped up nightcore, ARIZONATEARS, Lil Uzi Vert",3,2023,2,5,1638,10,207033255,0,0,21,0,0,130,B,Minor,69,36,90,1,10,15,4,0FA4wrjDJvJTTU8AepZTup,0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,audio_features,0FA4wrjDJvJTTU8AepZTup,spotify:track:0FA4wrjDJvJTTU8AepZTup,https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup,https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup,163139,4
No Se Va,Grupo Frontera,1,2022,4,28,924,18,404887295,17,80,22,9,38,173,,Major,59,69,53,12,0,23,3,76kelNDs1ojicx1s6Urvck,0.57,0.71,0,-4.526,1,0.0304,0.0898,0.0,0.292,0.752,172.719,audio_features,76kelNDs1ojicx1s6Urvck,spotify:track:76kelNDs1ojicx1s6Urvck,https://api.spotify.com/v1/tracks/76kelNDs1ojicx1s6Urvck,https://api.spotify.com/v1/audio-analysis/76kelNDs1ojicx1s6Urvck,193816,4
Punto G,Quevedo,1,2022,11,4,1985,35,381161027,34,26,37,5,1,92,B,Minor,75,55,76,25,0,10,15,4WiQA1AGWHFvaxBU6bHghs,0.745,0.77,9,-3.653,1,0.14,0.218,0.00012,0.0504,0.629,92.044,audio_features,4WiQA1AGWHFvaxBU6bHghs,spotify:track:4WiQA1AGWHFvaxBU6bHghs,https://api.spotify.com/v1/tracks/4WiQA1AGWHFvaxBU6bHghs,https://api.spotify.com/v1/audio-analysis/4WiQA1AGWHFvaxBU6bHghs,151325,4
